,Model,Metric,Score
1815,RandomForest,AUC,0.9666666666666666
1816,RandomForest,AUC,0.998921832884097
1817,RandomForest,AUC,0.7392592592592593
1818,RandomForest,AUC,0.9388888888888889
1819,RandomForest,AUC,1.0
1820,AdaBoost,AUC,1.0
1821,AdaBoost,AUC,1.0
1822,AdaBoost,AUC,0.7955555555555555
1823,AdaBoost,AUC,0.8104938271604938
1824,AdaBoost,AUC,1.0
1825,GradientBoost,AUC,1.0
1826,GradientBoost,AUC,1.0
1827,GradientBoost,AUC,0.7580246913580247
1828,GradientBoost,AUC,0.9561728395061728
1829,GradientBoost,AUC,1.0
1830,XGBoost,AUC,0.998989898989899
1831,XGBoost,AUC,1.0
1832,XGBoost,AUC,0.8133333333333332
1833,XGBoost,AUC,0.8626543209876543
1834,XGBoost,AUC,1.0
1835,CatBoost,AUC,0.959090909090909
1836,CatBoost,AUC,1.0
1837,CatBoost,AUC,0.6948148148148148
1838,CatBoost,AUC,0.9740740740740741
1839,CatBoost,AUC,1.0
1840,Decision Tree,AUC,0.9
1841,Decision Tree,AUC,0.9811320754716981
1842,Decision Tree,AUC,0.7333333333333333
1843,Decision Tree,AUC,0.7854938271604938
1844,Decision Tree,AUC,0.7857142857142857
1845,Linear SVM,AUC,0.9454545454545454
1846,Linear SVM,AUC,1.0
1847,Linear SVM,AUC,0.8523456790123457
1848,Linear SVM,AUC,0.9351851851851852
1849,Linear SVM,AUC,0.7789757412398922
1850,DT-based Bagging,AUC,0.9873737373737375
1851,DT-based Bagging,AUC,0.997843665768194
1852,DT-based Bagging,AUC,0.7362962962962963
1853,DT-based Bagging,AUC,0.8796296296296297
1854,DT-based Bagging,AUC,1.0
1855,RandomForest,AUC,0.9727272727272727
1856,RandomForest,AUC,0.9983827493261456
1857,RandomForest,AUC,0.7461728395061727
1858,RandomForest,AUC,0.9277777777777778
1859,RandomForest,AUC,0.9999999999999999
1860,AdaBoost,AUC,1.0
1861,AdaBoost,AUC,1.0
1862,AdaBoost,AUC,0.8192592592592594
1863,AdaBoost,AUC,0.837037037037037
1864,AdaBoost,AUC,1.0
1865,GradientBoost,AUC,1.0
1866,GradientBoost,AUC,1.0
1867,GradientBoost,AUC,0.7580246913580247
1868,GradientBoost,AUC,0.9561728395061728
1869,GradientBoost,AUC,1.0
1870,XGBoost,AUC,0.998989898989899
1871,XGBoost,AUC,1.0
1872,XGBoost,AUC,0.8133333333333332
1873,XGBoost,AUC,0.8626543209876543
1874,XGBoost,AUC,1.0
1875,CatBoost,AUC,0.959090909090909
1876,CatBoost,AUC,1.0
1877,CatBoost,AUC,0.6948148148148148
1878,CatBoost,AUC,0.9740740740740741
1879,CatBoost,AUC,1.0
1880,Decision Tree,AUC,0.9
1881,Decision Tree,AUC,0.9811320754716981
1882,Decision Tree,AUC,0.7333333333333333
1883,Decision Tree,AUC,0.7854938271604938
1884,Decision Tree,AUC,0.7857142857142857
1885,Linear SVM,AUC,0.9454545454545454
1886,Linear SVM,AUC,1.0
1887,Linear SVM,AUC,0.8523456790123457
1888,Linear SVM,AUC,0.9351851851851852
1889,Linear SVM,AUC,0.7789757412398922
1890,DT-based Bagging,AUC,0.9702020202020202
1891,DT-based Bagging,AUC,0.9983827493261455
1892,DT-based Bagging,AUC,0.7560493827160494
1893,DT-based Bagging,AUC,0.9012345679012346
1894,DT-based Bagging,AUC,1.0
1895,RandomForest,AUC,0.9767676767676768
1896,RandomForest,AUC,0.996765498652291
1897,RandomForest,AUC,0.7570370370370371
1898,RandomForest,AUC,0.9660493827160493
1899,RandomForest,AUC,1.0
1900,AdaBoost,AUC,1.0
1901,AdaBoost,AUC,1.0
1902,AdaBoost,AUC,0.8212345679012346
1903,AdaBoost,AUC,0.8339506172839506
1904,AdaBoost,AUC,1.0
1905,GradientBoost,AUC,1.0
1906,GradientBoost,AUC,1.0
1907,GradientBoost,AUC,0.7580246913580247
1908,GradientBoost,AUC,0.9561728395061728
1909,GradientBoost,AUC,1.0
1910,XGBoost,AUC,0.998989898989899
1911,XGBoost,AUC,1.0
1912,XGBoost,AUC,0.8133333333333332
1913,XGBoost,AUC,0.8626543209876543
1914,XGBoost,AUC,1.0
1915,CatBoost,AUC,0.959090909090909
1916,CatBoost,AUC,1.0
1917,CatBoost,AUC,0.6948148148148148
1918,CatBoost,AUC,0.9740740740740741
1919,CatBoost,AUC,1.0
1920,Decision Tree,AUC,0.9
1921,Decision Tree,AUC,0.9811320754716981
1922,Decision Tree,AUC,0.7333333333333333
1923,Decision Tree,AUC,0.7854938271604938
1924,Decision Tree,AUC,0.7857142857142857
1925,Linear SVM,AUC,0.9454545454545454
1926,Linear SVM,AUC,1.0
1927,Linear SVM,AUC,0.8523456790123457
1928,Linear SVM,AUC,0.9351851851851852
1929,Linear SVM,AUC,0.7789757412398922
1930,DT-based Bagging,AUC,0.9792929292929293
1931,DT-based Bagging,AUC,1.0
1932,DT-based Bagging,AUC,0.7906172839506174
1933,DT-based Bagging,AUC,0.871604938271605
1934,DT-based Bagging,AUC,1.0
1935,RandomForest,AUC,0.9717171717171718
1936,RandomForest,AUC,1.0
1937,RandomForest,AUC,0.734320987654321
1938,RandomForest,AUC,0.9388888888888889
1939,RandomForest,AUC,1.0
1940,AdaBoost,AUC,1.0
1941,AdaBoost,AUC,1.0
1942,AdaBoost,AUC,0.8069135802469136
1943,AdaBoost,AUC,0.8308641975308642
1944,AdaBoost,AUC,1.0
1945,GradientBoost,AUC,1.0
1946,GradientBoost,AUC,1.0
1947,GradientBoost,AUC,0.7580246913580247
1948,GradientBoost,AUC,0.9561728395061728
1949,GradientBoost,AUC,1.0
1950,XGBoost,AUC,0.998989898989899
1951,XGBoost,AUC,1.0
1952,XGBoost,AUC,0.8133333333333332
1953,XGBoost,AUC,0.8626543209876543
1954,XGBoost,AUC,1.0
1955,CatBoost,AUC,0.959090909090909
1956,CatBoost,AUC,1.0
1957,CatBoost,AUC,0.6948148148148148
1958,CatBoost,AUC,0.9740740740740741
1959,CatBoost,AUC,1.0
1960,Decision Tree,AUC,0.9
1961,Decision Tree,AUC,0.9811320754716981
1962,Decision Tree,AUC,0.6222222222222222
1963,Decision Tree,AUC,0.7854938271604938
1964,Decision Tree,AUC,0.7857142857142857
1965,Linear SVM,AUC,0.9454545454545454
1966,Linear SVM,AUC,1.0
1967,Linear SVM,AUC,0.8523456790123457
1968,Linear SVM,AUC,0.9351851851851852
1969,Linear SVM,AUC,0.7789757412398922
1970,DT-based Bagging,AUC,0.9671717171717172
1971,DT-based Bagging,AUC,0.9994609164420485
1972,DT-based Bagging,AUC,0.7644444444444444
1973,DT-based Bagging,AUC,0.8870370370370371
1974,DT-based Bagging,AUC,1.0
1975,RandomForest,AUC,0.9712121212121212
1976,RandomForest,AUC,0.998921832884097
1977,RandomForest,AUC,0.7333333333333333
1978,RandomForest,AUC,0.9722222222222222
1979,RandomForest,AUC,1.0
1980,AdaBoost,AUC,1.0
1981,AdaBoost,AUC,1.0
1982,AdaBoost,AUC,0.8034567901234568
1983,AdaBoost,AUC,0.795679012345679
1984,AdaBoost,AUC,1.0
1985,GradientBoost,AUC,1.0
1986,GradientBoost,AUC,1.0
1987,GradientBoost,AUC,0.7580246913580247
1988,GradientBoost,AUC,0.9561728395061728
1989,GradientBoost,AUC,1.0
1990,XGBoost,AUC,0.998989898989899
1991,XGBoost,AUC,1.0
1992,XGBoost,AUC,0.8133333333333332
1993,XGBoost,AUC,0.8626543209876543
1994,XGBoost,AUC,1.0
1995,CatBoost,AUC,0.959090909090909
1996,CatBoost,AUC,1.0
1997,CatBoost,AUC,0.6948148148148148
1998,CatBoost,AUC,0.9740740740740741
1999,CatBoost,AUC,1.0
2000,Decision Tree,AUC,0.9
2001,Decision Tree,AUC,0.9811320754716981
2002,Decision Tree,AUC,0.7333333333333333
2003,Decision Tree,AUC,0.7854938271604938
2004,Decision Tree,AUC,0.7857142857142857
2005,Linear SVM,AUC,0.9454545454545454
2006,Linear SVM,AUC,1.0
2007,Linear SVM,AUC,0.8523456790123457
2008,Linear SVM,AUC,0.9351851851851852
2009,Linear SVM,AUC,0.7789757412398922
2010,DT-based Bagging,AUC,0.9636363636363636
2011,DT-based Bagging,AUC,0.998921832884097
2012,DT-based Bagging,AUC,0.768395061728395
2013,DT-based Bagging,AUC,0.8753086419753087
2014,DT-based Bagging,AUC,1.0
2015,RandomForest,AUC,0.9772727272727273
2016,RandomForest,AUC,1.0
2017,RandomForest,AUC,0.7525925925925926
2018,RandomForest,AUC,0.9746913580246914
2019,RandomForest,AUC,1.0
2020,AdaBoost,AUC,1.0
2021,AdaBoost,AUC,1.0
2022,AdaBoost,AUC,0.802962962962963
2023,AdaBoost,AUC,0.891358024691358
2024,AdaBoost,AUC,1.0
2025,GradientBoost,AUC,1.0
2026,GradientBoost,AUC,1.0
2027,GradientBoost,AUC,0.7580246913580247
2028,GradientBoost,AUC,0.9561728395061728
2029,GradientBoost,AUC,1.0
2030,XGBoost,AUC,0.998989898989899
2031,XGBoost,AUC,1.0
2032,XGBoost,AUC,0.8133333333333332
2033,XGBoost,AUC,0.8626543209876543
2034,XGBoost,AUC,1.0
2035,CatBoost,AUC,0.959090909090909
2036,CatBoost,AUC,1.0
2037,CatBoost,AUC,0.6948148148148148
2038,CatBoost,AUC,0.9740740740740741
2039,CatBoost,AUC,1.0
2040,Decision Tree,AUC,0.9
2041,Decision Tree,AUC,0.9811320754716981
2042,Decision Tree,AUC,0.7333333333333333
2043,Decision Tree,AUC,0.7854938271604938
2044,Decision Tree,AUC,0.7857142857142857
2045,Linear SVM,AUC,0.9454545454545454
2046,Linear SVM,AUC,1.0
2047,Linear SVM,AUC,0.8523456790123457
2048,Linear SVM,AUC,0.9351851851851852
2049,Linear SVM,AUC,0.7789757412398922
2050,DT-based Bagging,AUC,0.9732323232323232
2051,DT-based Bagging,AUC,1.0
2052,DT-based Bagging,AUC,0.7580246913580249
2053,DT-based Bagging,AUC,0.8240740740740742
2054,DT-based Bagging,AUC,1.0
2055,RandomForest,AUC,0.9808080808080808
2056,RandomForest,AUC,0.9962264150943396
2057,RandomForest,AUC,0.771358024691358
2058,RandomForest,AUC,0.9432098765432099
2059,RandomForest,AUC,1.0
2060,AdaBoost,AUC,1.0
2061,AdaBoost,AUC,1.0
2062,AdaBoost,AUC,0.7906172839506174
2063,AdaBoost,AUC,0.7604938271604937
2064,AdaBoost,AUC,1.0
2065,GradientBoost,AUC,1.0
2066,GradientBoost,AUC,1.0
2067,GradientBoost,AUC,0.7580246913580247
2068,GradientBoost,AUC,0.9561728395061728
2069,GradientBoost,AUC,1.0
2070,XGBoost,AUC,0.998989898989899
2071,XGBoost,AUC,1.0
2072,XGBoost,AUC,0.8133333333333332
2073,XGBoost,AUC,0.8626543209876543
2074,XGBoost,AUC,1.0
2075,CatBoost,AUC,0.959090909090909
2076,CatBoost,AUC,1.0
2077,CatBoost,AUC,0.6948148148148148
2078,CatBoost,AUC,0.9740740740740741
2079,CatBoost,AUC,1.0
2080,Decision Tree,AUC,0.9
2081,Decision Tree,AUC,0.9811320754716981
2082,Decision Tree,AUC,0.6222222222222222
2083,Decision Tree,AUC,0.7854938271604938
2084,Decision Tree,AUC,0.7857142857142857
2085,Linear SVM,AUC,0.9454545454545454
2086,Linear SVM,AUC,1.0
2087,Linear SVM,AUC,0.8523456790123457
2088,Linear SVM,AUC,0.9351851851851852
2089,Linear SVM,AUC,0.7789757412398922
2090,DT-based Bagging,AUC,0.9535353535353535
2091,DT-based Bagging,AUC,0.9999999999999999
2092,DT-based Bagging,AUC,0.7891358024691358
2093,DT-based Bagging,AUC,0.8475308641975309
2094,DT-based Bagging,AUC,1.0
2095,RandomForest,AUC,0.9707070707070707
2096,RandomForest,AUC,1.0
2097,RandomForest,AUC,0.7441975308641975
2098,RandomForest,AUC,0.969753086419753
2099,RandomForest,AUC,1.0
2100,AdaBoost,AUC,1.0
2101,AdaBoost,AUC,1.0
2102,AdaBoost,AUC,0.8098765432098766
2103,AdaBoost,AUC,0.832716049382716
2104,AdaBoost,AUC,1.0
2105,GradientBoost,AUC,1.0
2106,GradientBoost,AUC,1.0
2107,GradientBoost,AUC,0.7580246913580247
2108,GradientBoost,AUC,0.9561728395061728
2109,GradientBoost,AUC,1.0
2110,XGBoost,AUC,0.998989898989899
2111,XGBoost,AUC,1.0
2112,XGBoost,AUC,0.8133333333333332
2113,XGBoost,AUC,0.8626543209876543
2114,XGBoost,AUC,1.0
2115,CatBoost,AUC,0.959090909090909
2116,CatBoost,AUC,1.0
2117,CatBoost,AUC,0.6948148148148148
2118,CatBoost,AUC,0.9740740740740741
2119,CatBoost,AUC,1.0
2120,Decision Tree,AUC,0.9
2121,Decision Tree,AUC,0.9811320754716981
2122,Decision Tree,AUC,0.7333333333333333
2123,Decision Tree,AUC,0.7854938271604938
2124,Decision Tree,AUC,0.7857142857142857
2125,Linear SVM,AUC,0.9454545454545454
2126,Linear SVM,AUC,1.0
2127,Linear SVM,AUC,0.8523456790123457
2128,Linear SVM,AUC,0.9351851851851852
2129,Linear SVM,AUC,0.7789757412398922
2130,DT-based Bagging,AUC,0.9782828282828283
2131,DT-based Bagging,AUC,1.0
2132,DT-based Bagging,AUC,0.7496296296296298
2133,DT-based Bagging,AUC,0.9493827160493827
2134,DT-based Bagging,AUC,1.0
2135,RandomForest,AUC,0.9792929292929293
2136,RandomForest,AUC,1.0
2137,RandomForest,AUC,0.7649382716049381
2138,RandomForest,AUC,0.9141975308641976
2139,RandomForest,AUC,1.0
2140,AdaBoost,AUC,0.9999999999999999
2141,AdaBoost,AUC,1.0
2142,AdaBoost,AUC,0.8182716049382716
2143,AdaBoost,AUC,0.8524691358024692
2144,AdaBoost,AUC,1.0
2145,GradientBoost,AUC,1.0
2146,GradientBoost,AUC,1.0
2147,GradientBoost,AUC,0.7580246913580247
2148,GradientBoost,AUC,0.9561728395061728
2149,GradientBoost,AUC,1.0
2150,XGBoost,AUC,0.998989898989899
2151,XGBoost,AUC,1.0
2152,XGBoost,AUC,0.8133333333333332
2153,XGBoost,AUC,0.8626543209876543
2154,XGBoost,AUC,1.0
2155,CatBoost,AUC,0.959090909090909
2156,CatBoost,AUC,1.0
2157,CatBoost,AUC,0.6948148148148148
2158,CatBoost,AUC,0.9740740740740741
2159,CatBoost,AUC,1.0
2160,Decision Tree,AUC,0.9
2161,Decision Tree,AUC,0.9811320754716981
2162,Decision Tree,AUC,0.7333333333333333
2163,Decision Tree,AUC,0.7854938271604938
2164,Decision Tree,AUC,0.7857142857142857
2165,Linear SVM,AUC,0.9454545454545454
2166,Linear SVM,AUC,1.0
2167,Linear SVM,AUC,0.8523456790123457
2168,Linear SVM,AUC,0.9351851851851852
2169,Linear SVM,AUC,0.7789757412398922
2170,DT-based Bagging,AUC,0.9792929292929293
2171,DT-based Bagging,AUC,0.9983827493261456
2172,DT-based Bagging,AUC,0.7896296296296296
2173,DT-based Bagging,AUC,0.8691358024691358
2174,DT-based Bagging,AUC,1.0
2175,RandomForest,AUC,0.9707070707070706
2176,RandomForest,AUC,0.996765498652291
2177,RandomForest,AUC,0.7412345679012345
2178,RandomForest,AUC,0.9518518518518518
2179,RandomForest,AUC,1.0
2180,AdaBoost,AUC,1.0
2181,AdaBoost,AUC,1.0
2182,AdaBoost,AUC,0.8143209876543209
2183,AdaBoost,AUC,0.8425925925925926
2184,AdaBoost,AUC,1.0
2185,GradientBoost,AUC,1.0
2186,GradientBoost,AUC,1.0
2187,GradientBoost,AUC,0.7580246913580247
2188,GradientBoost,AUC,0.9561728395061728
2189,GradientBoost,AUC,1.0
2190,XGBoost,AUC,0.998989898989899
2191,XGBoost,AUC,1.0
2192,XGBoost,AUC,0.8133333333333332
2193,XGBoost,AUC,0.8626543209876543
2194,XGBoost,AUC,1.0
2195,CatBoost,AUC,0.959090909090909
2196,CatBoost,AUC,1.0
2197,CatBoost,AUC,0.6948148148148148
2198,CatBoost,AUC,0.9740740740740741
2199,CatBoost,AUC,1.0
2200,Decision Tree,AUC,0.9
2201,Decision Tree,AUC,0.9811320754716981
2202,Decision Tree,AUC,0.6222222222222222
2203,Decision Tree,AUC,0.7854938271604938
2204,Decision Tree,AUC,0.7857142857142857
2205,Linear SVM,AUC,0.9454545454545454
2206,Linear SVM,AUC,1.0
2207,Linear SVM,AUC,0.8523456790123457
2208,Linear SVM,AUC,0.9351851851851852
2209,Linear SVM,AUC,0.7789757412398922
2210,DT-based Bagging,AUC,0.9742424242424242
2211,DT-based Bagging,AUC,1.0
2212,DT-based Bagging,AUC,0.7703703703703704
2213,DT-based Bagging,AUC,0.8462962962962963
2214,DT-based Bagging,AUC,1.0
2215,RandomForest,AUC,0.9722222222222222
2216,RandomForest,AUC,0.997843665768194
2217,RandomForest,AUC,0.7639506172839505
2218,RandomForest,AUC,0.9296296296296296
2219,RandomForest,AUC,1.0
2220,AdaBoost,AUC,1.0
2221,AdaBoost,AUC,1.0
2222,AdaBoost,AUC,0.8074074074074074
2223,AdaBoost,AUC,0.8666666666666667
2224,AdaBoost,AUC,1.0
2225,GradientBoost,AUC,1.0
2226,GradientBoost,AUC,1.0
2227,GradientBoost,AUC,0.7580246913580247
2228,GradientBoost,AUC,0.9561728395061728
2229,GradientBoost,AUC,1.0
2230,XGBoost,AUC,0.998989898989899
2231,XGBoost,AUC,1.0
2232,XGBoost,AUC,0.8133333333333332
2233,XGBoost,AUC,0.8626543209876543
2234,XGBoost,AUC,1.0
2235,CatBoost,AUC,0.959090909090909
2236,CatBoost,AUC,1.0
2237,CatBoost,AUC,0.6948148148148148
2238,CatBoost,AUC,0.9740740740740741
2239,CatBoost,AUC,1.0
2240,Decision Tree,AUC,0.9
2241,Decision Tree,AUC,0.9811320754716981
2242,Decision Tree,AUC,0.6222222222222222
2243,Decision Tree,AUC,0.7854938271604938
2244,Decision Tree,AUC,0.7857142857142857
2245,Linear SVM,AUC,0.9454545454545454
2246,Linear SVM,AUC,1.0
2247,Linear SVM,AUC,0.8523456790123457
2248,Linear SVM,AUC,0.9351851851851852
2249,Linear SVM,AUC,0.7789757412398922
2250,DT-based Bagging,AUC,0.9383838383838384
2251,DT-based Bagging,AUC,0.9994609164420486
2252,DT-based Bagging,AUC,0.768395061728395
2253,DT-based Bagging,AUC,0.891358024691358
2254,DT-based Bagging,AUC,0.9994609164420486
2255,RandomForest,AUC,0.9712121212121212
2256,RandomForest,AUC,1.0
2257,RandomForest,AUC,0.76
2258,RandomForest,AUC,0.924074074074074
2259,RandomForest,AUC,1.0
2260,AdaBoost,AUC,1.0
2261,AdaBoost,AUC,1.0
2262,AdaBoost,AUC,0.8083950617283951
2263,AdaBoost,AUC,0.8191358024691358
2264,AdaBoost,AUC,1.0
2265,GradientBoost,AUC,1.0
2266,GradientBoost,AUC,1.0
2267,GradientBoost,AUC,0.7580246913580247
2268,GradientBoost,AUC,0.9561728395061728
2269,GradientBoost,AUC,1.0
2270,XGBoost,AUC,0.998989898989899
2271,XGBoost,AUC,1.0
2272,XGBoost,AUC,0.8133333333333332
2273,XGBoost,AUC,0.8626543209876543
2274,XGBoost,AUC,1.0
2275,CatBoost,AUC,0.959090909090909
2276,CatBoost,AUC,1.0
2277,CatBoost,AUC,0.6948148148148148
2278,CatBoost,AUC,0.9740740740740741
2279,CatBoost,AUC,1.0
2280,Decision Tree,AUC,0.9
2281,Decision Tree,AUC,0.9811320754716981
2282,Decision Tree,AUC,0.6222222222222222
2283,Decision Tree,AUC,0.7854938271604938
2284,Decision Tree,AUC,0.7857142857142857
2285,Linear SVM,AUC,0.9454545454545454
2286,Linear SVM,AUC,1.0
2287,Linear SVM,AUC,0.8523456790123457
2288,Linear SVM,AUC,0.9351851851851852
2289,Linear SVM,AUC,0.7789757412398922
2290,DT-based Bagging,AUC,0.9641414141414141
2291,DT-based Bagging,AUC,0.9983827493261456
2292,DT-based Bagging,AUC,0.7501234567901235
2293,DT-based Bagging,AUC,0.8709876543209876
2294,DT-based Bagging,AUC,1.0
2295,RandomForest,AUC,0.9747474747474747
2296,RandomForest,AUC,0.9994609164420485
2297,RandomForest,AUC,0.7525925925925926
2298,RandomForest,AUC,0.8975308641975309
2299,RandomForest,AUC,1.0
2300,AdaBoost,AUC,1.0
2301,AdaBoost,AUC,1.0
2302,AdaBoost,AUC,0.7881481481481482
2303,AdaBoost,AUC,0.8611111111111112
2304,AdaBoost,AUC,1.0
2305,GradientBoost,AUC,1.0
2306,GradientBoost,AUC,1.0
2307,GradientBoost,AUC,0.7580246913580247
2308,GradientBoost,AUC,0.9561728395061728
2309,GradientBoost,AUC,1.0
2310,XGBoost,AUC,0.998989898989899
2311,XGBoost,AUC,1.0
2312,XGBoost,AUC,0.8133333333333332
2313,XGBoost,AUC,0.8626543209876543
2314,XGBoost,AUC,1.0
2315,CatBoost,AUC,0.959090909090909
2316,CatBoost,AUC,1.0
2317,CatBoost,AUC,0.6948148148148148
2318,CatBoost,AUC,0.9740740740740741
2319,CatBoost,AUC,1.0
2320,Decision Tree,AUC,0.9
2321,Decision Tree,AUC,0.9811320754716981
2322,Decision Tree,AUC,0.6222222222222222
2323,Decision Tree,AUC,0.7854938271604938
2324,Decision Tree,AUC,0.7857142857142857
2325,Linear SVM,AUC,0.9454545454545454
2326,Linear SVM,AUC,1.0
2327,Linear SVM,AUC,0.8523456790123457
2328,Linear SVM,AUC,0.9351851851851852
2329,Linear SVM,AUC,0.7789757412398922
2330,DT-based Bagging,AUC,0.9696969696969696
2331,DT-based Bagging,AUC,0.9973045822102427
2332,DT-based Bagging,AUC,0.7733333333333333
2333,DT-based Bagging,AUC,0.828395061728395
2334,DT-based Bagging,AUC,1.0
2335,RandomForest,AUC,0.9737373737373738
2336,RandomForest,AUC,1.0
2337,RandomForest,AUC,0.754074074074074
2338,RandomForest,AUC,0.921604938271605
2339,RandomForest,AUC,1.0
2340,AdaBoost,AUC,1.0
2341,AdaBoost,AUC,1.0
2342,AdaBoost,AUC,0.802962962962963
2343,AdaBoost,AUC,0.891358024691358
2344,AdaBoost,AUC,1.0
2345,GradientBoost,AUC,1.0
2346,GradientBoost,AUC,1.0
2347,GradientBoost,AUC,0.7580246913580247
2348,GradientBoost,AUC,0.9561728395061728
2349,GradientBoost,AUC,1.0
2350,XGBoost,AUC,0.998989898989899
2351,XGBoost,AUC,1.0
2352,XGBoost,AUC,0.8133333333333332
2353,XGBoost,AUC,0.8626543209876543
2354,XGBoost,AUC,1.0
2355,CatBoost,AUC,0.959090909090909
2356,CatBoost,AUC,1.0
2357,CatBoost,AUC,0.6948148148148148
2358,CatBoost,AUC,0.9740740740740741
2359,CatBoost,AUC,1.0
2360,Decision Tree,AUC,0.9
2361,Decision Tree,AUC,0.9811320754716981
2362,Decision Tree,AUC,0.6222222222222222
2363,Decision Tree,AUC,0.7854938271604938
2364,Decision Tree,AUC,0.7857142857142857
2365,Linear SVM,AUC,0.9454545454545454
2366,Linear SVM,AUC,1.0
2367,Linear SVM,AUC,0.8523456790123457
2368,Linear SVM,AUC,0.9351851851851852
2369,Linear SVM,AUC,0.7789757412398922
2370,DT-based Bagging,AUC,0.9868686868686868
2371,DT-based Bagging,AUC,1.0
2372,DT-based Bagging,AUC,0.7980246913580247
2373,DT-based Bagging,AUC,0.9148148148148149
2374,DT-based Bagging,AUC,1.0
2375,RandomForest,AUC,0.9828282828282828
2376,RandomForest,AUC,0.9983827493261456
2377,RandomForest,AUC,0.754074074074074
2378,RandomForest,AUC,0.95
2379,RandomForest,AUC,1.0
2380,AdaBoost,AUC,1.0
2381,AdaBoost,AUC,1.0
2382,AdaBoost,AUC,0.811358024691358
2383,AdaBoost,AUC,0.7993827160493827
2384,AdaBoost,AUC,1.0
2385,GradientBoost,AUC,1.0
2386,GradientBoost,AUC,1.0
2387,GradientBoost,AUC,0.7580246913580247
2388,GradientBoost,AUC,0.9561728395061728
2389,GradientBoost,AUC,1.0
2390,XGBoost,AUC,0.998989898989899
2391,XGBoost,AUC,1.0
2392,XGBoost,AUC,0.8133333333333332
2393,XGBoost,AUC,0.8626543209876543
2394,XGBoost,AUC,1.0
2395,CatBoost,AUC,0.959090909090909
2396,CatBoost,AUC,1.0
2397,CatBoost,AUC,0.6948148148148148
2398,CatBoost,AUC,0.9740740740740741
2399,CatBoost,AUC,1.0
2400,Decision Tree,Precision,1.0
2401,Decision Tree,Precision,1.0
2402,Decision Tree,Precision,0.5873015873015873
2403,Decision Tree,Precision,0.7547169811320755
2404,Decision Tree,Precision,0.7794117647058824
2405,Linear SVM,Precision,0.75
2406,Linear SVM,Precision,1.0
2407,Linear SVM,Precision,0.5818181818181818
2408,Linear SVM,Precision,0.9111111111111111
2409,Linear SVM,Precision,0.8095238095238095
2410,DT-based Bagging,Precision,1.0
2411,DT-based Bagging,Precision,1.0
2412,DT-based Bagging,Precision,0.64
2413,DT-based Bagging,Precision,0.7096774193548387
2414,DT-based Bagging,Precision,1.0
2415,RandomForest,Precision,1.0
2416,RandomForest,Precision,1.0
2417,RandomForest,Precision,0.66
2418,RandomForest,Precision,0.7213114754098361
2419,RandomForest,Precision,1.0
2420,AdaBoost,Precision,0.9183673469387755
2421,AdaBoost,Precision,1.0
2422,AdaBoost,Precision,0.6875
2423,AdaBoost,Precision,0.7368421052631579
2424,AdaBoost,Precision,1.0
2425,GradientBoost,Precision,1.0
2426,GradientBoost,Precision,1.0
